,0,1,2
45,"@AlloMkm ايوة بس ده تحريض وقت انتشار وباء المفروض زاتو يدخل من ضمن الشروع بالقتل 😤
القانون مليان ثغرات",DIAL_EGY,0.9758059
46,اتمنى بعد خبر إصابة توم هانكس بكورونا  الناس تاخد الموضوع بجدية اكتر من كدة الراجل ده انا بعتبره زى خالى كدة و لو حصله حاجة هحزن عليه اوى .,DIAL_EGY,0.9974253
47,@Hosamsalim13 @zscforever1911 اهو شكلك كورونا كده وهتعدي تويتر كله 😰😰😰,DIAL_EGY,0.98392063
48,عاتي جدا السراج يعمل نفسه عنده كورونا ويكلف حد تاني وزاااالك لزروووفه الصحية،، المهم الشعب يعيش،،، ضحوا شوية حتى با… https://t.co/P0ZptS0F1j,DIAL_EGY,0.9134898
49,@hbooyahope كلام زي ده المفروض انتي زاتك ماتنشريهو لانو  بي كلامك ده ربما تفشي بيهو عاده دخيلة على مجتمعنا السوداني… https://t.co/9ol5sduamO,DIAL_EGY,0.9959829
50,"RT @coldzero205: @grotesqu9 ليه لحدي الان الناس بتقيف في الصفوف بالشكل المخيف ده 
حسب تعليمات منظمه الصحه العااااالميه ياخوانا مفروض المساف…",DIAL_EGY,0.99250823
51,لو بتعرفو ليكم زول  جاي من الصين كلموني بس عايزاو يعطس لي في وش زول😁,DIAL_EGY,0.9596151
52,"طب اهو بقا عشان معتش عايزه انزل زفتة الطين الكليه تاني
#فيروس_كورونا
#معا_ايقاف_الدراسة
#تعليق_الدراسة… https://t.co/oRXC8vTQb4",DIAL_EGY,0.9962238
53,مش ديه الصين برضو الى داعكا المسلمين وبتعذبهم https://t.co/5oxDff46ix,DIAL_EGY,0.97319996
54,خلاص بقى يا كورونا بقى عايزين نمشي م البلد بقى,DIAL_EGY,0.9931035
55,"RT @SAL3977: @M7rusa حقيقي ماعرفش فين الحقيقة
https://t.co/5Lr0ccA9gH",DIAL_EGY,0.9644033
56,"جنسية امه ايه طيب، حاجة عيب ولا ايه ؟!
#كورونا
#كورونا_مصر",DIAL_EGY,0.96829075
57,@TahaElsayeh @mohamedA1c @dodogabr337 احنا شغالين في صمت مع لفيف من علماء 130 مش ملاحظ ان شمال سيناء الله اكبر الله… https://t.co/zHYbF7kzSD,DIAL_EGY,0.9458178
58,@sassOsama لا افهم اكتر بقي... هو كل اللي عليه من الصين والجمارك للاوردر الواحد ايا كان اللي طالبه ١٥٠ جنيه,DIAL_EGY,0.9684852
59,"- ايه !! ما حدش شايفك ليه ولا بتيجى حتى الشغل !!؟
=بقالنا اسبوع انا ومراتي محبوسين في البيت 
بسبب مرض الكورنا
 واظن… https://t.co/cPdneOHNH1",DIAL_EGY,0.9975255
60,انا اكتشفت ان تصريح وزيرة الصحة المصرية لما قالت في البداية ان الفيروس مبيتنقلش من انسان لانسان كان مصدرها تقرير من… https://t.co/04fElgB6OB,DIAL_EGY,0.9476045
61,"#سجون_مصر_كورونا_موقوتة والشعب المصري ملوش كتالوج
حدث بالفعل 

اتنين رجاله .. لابسين جوانتي بلاستك وكمامه 
وسلموا ع… https://t.co/hgXfnuSjb6",DIAL_EGY,0.98499113
62,"هوا فيروس كرونا ده بجد.ولا دول بترخم علي دول 🙏🙏 
الموضع كبير وبقي كلو البشر بيتكلمو عنه حتي في الهزار 

ومين سماه ك… https://t.co/Rsq5YFRFDc",DIAL_EGY,0.9939756
63,والله دا كان رأيي من اول حوار الكورونا دا .. انه حتي لو دخل مش هنعرفه😂 انا واحدة عندي برد اصلا اليومين دول و عندي ك… https://t.co/P66eRKqlLW,DIAL_EGY,0.9963122
64,هي الصين دي عايزه ايه مننا,DIAL_EGY,0.9791333
65,@MennaMo03160153 هي الكورونا لازم تجيب أجل الشعب بن الجزمه دا,DIAL_EGY,0.96932393
66,@ManarSarhan الصوره دي مافيهاش اي حاجه تضحك حقيقي .. اللي مع الست ده جهاز بنعرف بيه درجة الحرارة للمريض عادي و اللي… https://t.co/M5dACVBqNh,DIAL_EGY,0.9974739
67,"@Abdelrh54106880 قولتلك ع راسي 
، بس كل واحد عارفه يمشي نفسه ازاي ف ساعات اللي مش فيها حظر التجوال + متقنعنيش أن كل… https://t.co/OQWEOXLGca",DIAL_EGY,0.987359
68,"لما تتعدوا وتبقوا مرضى كورونا مش هتموتوا في المساجد
هنفضل ندورلكم على سرير في أي رعاية فيها جهاز تنفس لو لقينا اصلا… https://t.co/PDtRO75Hun",DIAL_EGY,0.99170095
69,"@A7medElDrieny @Heba_Borg بصراحة كده، انت رحت الصين؟ ولا بتهبد؟ 😀
و لو رحت، ايه مظاهر الفقر اللي انت شفتها، احكي لي عنها أرجوك",DIAL_EGY,0.9947277
70,@A_M_E9 ايوه بجد الدكتور اللي محولها هو اللي قايلي ان النتيجة مطلعتش كورونا طلعت انفلونزا طيور,DIAL_EGY,0.9683509
71,"@ArabTurkeyDMD @MYIcA13CDS7D7V0 مفيش شك 
بس الصين بتلعب خارج اي قواعد و لن تتردد ان تديك على ديماغك لو بقت لوحدها ف… https://t.co/op2cUSTqea",DIAL_EGY,0.98653257
72,ايام زمان يابني كنا بنسهر علي شمعة عشان نذاكر وانتوا خايفين من الكورونا,DIAL_EGY,0.9213323
73,"ياخ انا ابوي جا ماش جمبي بالعربيه وعايز اتصل ليه عشان يقيف يسوقني...
زفت النغمة دي ابت تخلص لمن مشا ورجعت انا كداري… https://t.co/sOzRJ9O0kn",DIAL_EGY,0.9853807
74,"طبعا هتفرق كتير جدا 
اولا دكاتره مصر غير اى دكاتره فى العالم الدكتور تلاقيه بيرد عليك فى اى وقت و بيقولك تعمل ايه و… https://t.co/V1nCXmCOdC",DIAL_EGY,0.9969957
75,@77_wael فينك يا راجل من زماااان 😂😂😂 لو كورونا اللي كان هيجيبك كنا جبناهولك من زمان 😂😛,DIAL_EGY,0.9313987
76,"الليلة لقيت بتاع البقالة ببيع كمامات 😂😂😂😂💔
بندول هي تبيعه إنت لا وكمان قال ب30ج
بلد مسخرررررررة",DIAL_EGY,0.9751863
77,Fuck بقى .. انا قررت لما رجلي تتحسن هنزل كل يوم بدل نزولي كل اسبوع للضرورة .. هخد كل الاحتياطات من الاختلاط والتباع… https://t.co/uaRDn4Vel3,DIAL_EGY,0.97647196
78,@Monayasso @minazekri اصل دي جثث مش هتستخبى،هنلاقي ناس كتير حوالينا بيموتو لو وباء متفشي,DIAL_EGY,0.99771583
79,"استريحت دلوقتي نقكوا ده اللي ودانا في داهيه لا عارفين يعالجونا بلبوس ولا حقن
#السيسي_يقتل_المصريين_بكورونا https://t.co/nSQcePQPU8",DIAL_EGY,0.99690753
80,المستشفيات مفيهاش ماسكات ولا جلفز ولا تعقيم لانه مسحوب من السوق ومحدش اصلا لاقي حاجة وهنلبس لو للعدد زاد عشان مفيش… https://t.co/JyKLqtsaa7,DIAL_EGY,0.9942068
81,هي الفكرة انت لو لابس gloves و حطيت ايدك على وشك برضو مستفدناش حاجة ، ڤيرس ابن وسخة بجد ولا كمامات نافعة ولا gloves… https://t.co/4QwE4HMQbG,DIAL_EGY,0.9977957
82,RT @alishoqir: الحجر الصحي ده تقريبا هيدمرنا اجتماعيا الواحد هيطلع معندوش ولا صاحب,DIAL_EGY,0.9961361
83,@OsmanMirghani @3Li_Masoud ارتفاع درجة الحرارة بيبطئ و ما بيوقف انتقال الفايروس و كلامك دا بيدي انطباع بالتساهل مع… https://t.co/ckEDrnk8SA,DIAL_EGY,0.97350127
84,"@ali_m035 @SisAnkhAmon يا علي انا فعلا بفكر معاك وبقولك بجد لو الفيديو دا مش صحيح انا همسحه حالا 
وفعلا كلامك صح جد… https://t.co/fnFWGlNbxk",DIAL_EGY,0.99518126
85,الفيروس مش بيتنقل بالهواء ... ماتصدقوش المنشورات اللي بتقول عكس و بتشجع انكم تلبسوا كمامات باستمرار ! سيبوا الكماما… https://t.co/UAPjpCch25,DIAL_EGY,0.98606503
86,"ايه الفكره انا اللعيبه مش هيسلمو ع بعض قبل الماتش عشان يمنعو تفشي فيروس كورونا...
ماهما اساسا نازلين بيتخانقو 😂😂",DIAL_EGY,0.99751943
87,@sherin0409 @bebos78 دي اخبار الدولة متجمعة الامارات كلها مافيش حاجة اسمها زيروا حالات بدبي اساسا تفشي الحالات كان… https://t.co/CYRjjBJ2UF,DIAL_EGY,0.9691974
88,يعني ان شاء الله دا دور برد عادي مش كورونا ولا حاجة 😂😂,DIAL_EGY,0.9819656
89,"@AMal25an @RassdNewsN اي كلام في اي كلام في تخلف عقلي في امراض نفسيه
بقي الصين الكفار موقفوش حياتهم بالكامل و ضخو م… https://t.co/c0JmL1Aiwp",DIAL_EGY,0.94193476
90,@ZfJT9lRhUeofBqu دي أيام ماكنا في المدرسة من 30سنه كنا بنطعم على شلل الأطفال نعم لسه معلمه ولكن الله اعلم لأن المصر… https://t.co/N00TCN36y9,DIAL_EGY,0.93226427
91,"نفسي أقولك never underestimate yourself 
عشان الناس فعلا بتحبك وشايفاك حاجه كبيره ومثل وقدوة وبتستني حلقاتك بفارغ ا… https://t.co/eE0R7i4uAN",DIAL_EGY,0.95804733
92,يا اخواننا هو الفيروس اسمه كوفيد 19 ولا سوفيد 19 عشان انا جاتلي هبده مرتدة دلوقتي علي هيئة فويس نوت 😒,DIAL_EGY,0.98621446
93,"لما تعرف انا فيروس كورونا بيموت في حرارة الصيف 

*احنا اكتشفنا اننا بنحبك اوي  . و مستعدين نعمل اية حاجة عشان ترجع… https://t.co/F1Js8pswKj",DIAL_EGY,0.9944359
94,انا مش فاهم والله الحكمة من ان اللاعيبة متسلمش على بعض قبل الماتش عشان الكورونا وهما في احتفالات الجون والضربات الر… https://t.co/AXxh0SuARP,DIAL_EGY,0.9949169
95,"و انا ف الوحدة دلوقتى
يا دكتور اى موضوع الكورونا دا 
بعد شرح ساعة للمرض و طرق انتقاله
و الوكل ناكل اى يا دكتور https://t.co/YOAqzKhoEV",DIAL_EGY,0.9914312
96,انا اعرف الحاﻻت دى والوفيات بتجي منين والله احنا بيضحك علينا؟؟؟؟؟؟؟؟؟؟؟؟؟؟ https://t.co/U9XL9lSo9L,DIAL_EGY,0.9791448
97,@Hebaziedan6 ي بنتي بتنبهني بايه دا انتي عامله زي أ. ممتاز ف فول الصين العظيم 🙄😂اسكتتتتت بصوت هنيدي😂😂,DIAL_EGY,0.987359
98,@3etroo ده وباء اوسخ من الكورونا..,DIAL_EGY,0.95567226
99,علشان خاطرى ابعدوا عن الصين علشان كتر ما قغدتوا تتكلموا عليها وتقدمها اتحسدت اهي وجالها مرض خطير سيبوا الناس في حال… https://t.co/lrdNj4THex,DIAL_EGY,0.9648373
100,كمية الميل عن الكورونا تحسسك انه واقف مستنينا بره الفرع :-d,DIAL_EGY,0.9099666
101,@Husseinmind22 اصل الخبر بيقول مراحش الصين ولا المدينه ال ظهر فيها ف الصين ليه الخبر صياغته بالطريقه دي,DIAL_EGY,0.99098057
102,بكره لما العالم كله يتساوي ببعض وميبقاش في دوله فوق ودوله تحت خط الفقر ولما العالم كله يحتاج لبعض بدون مصالح.ولما ن… https://t.co/6F1nN3dJv7,DIAL_EGY,0.9835079
103,يا بني احنا في بلد اللي بياجيلوا كورونا بيفتخر بيها كأنه اتعين في منصب مهم أو اتشهر  😂😂😂 شعب اهبل😂😂,DIAL_EGY,0.9755778
104,هما مش المفروض يأجلو الدراسة عشان الكورونا؟,DIAL_EGY,0.9721754
105,@M__albugaily هنوصل النهائى وإحنا متعادلين إزاى يا بغل يا حمار إن شاء الله تفوز أنت على إيطاليا وتكسب النهائى من ال… https://t.co/gLhdD9RPaX,DIAL_EGY,0.9753381
106,#ماسبق نصيحة يا جماعة متريحوش عالباب في اي قطر او مترو في اي مكان في العالم.. الصين بقت مسيطرة على قطاعات كتير في ا… https://t.co/lVPV3M9gFM,DIAL_EGY,0.9841558
107,"أي حد عنده anxiety من الكورونا مش لازم يبقي updated بأعداد الإصابات والوفيات كل شوية, إنت كدا هتموت من الرعب مش من الفايرس صدقني",DIAL_EGY,0.9953302
108,اصلا الحياة في الحجر المنزلي 😂.. لو مش هتلاعبي نفسك كل الالعاب مش هنلاقي حد يلعبنا اصلا بعد الحجر .. بنزهق ماشي بس… https://t.co/xWCGtaCS6l,DIAL_EGY,0.9462459
109,"مش #كفايه_خمس_سنين_لسيد و بس
كفاية لكل #المعتقلين
كفاية لكل المحبوسين احتياطياً بلا ذنب
كفاية لكل المخفيين قسرياً… https://t.co/aAi8Iz3pE3",DIAL_EGY,0.9662663
